Tourist_ID,Reservation_ID,passport_number,name,email,phone-number,credit_card,Age,workclass,marital-status,occupation,education,street_address,zipcode,gender,Modes_of_Travel,Combined_Date,Year,Month,Income_USD,arrivals_by_region,Hobby,payment_preferences,Cuisine,Preferred_Travel_Seasons,Frequency_of_Travel,package_types,package_cost,package_price,profit,Transportation_Mode,Event_Type,Room_Preferences,Hotel_Type,Location,Total_Spendings,Subscribed_to_Loyalty_Program,Visited_attraction,Visitor_thoughts,Travel_type,Review,cluster,Num_of_Visits
5687,4687,F8N4UEN3C,Jennifer Hughes MD,Jennifer.MD@yahoo.com,108-945-9405,************1745,31,Private,Married-civ-spouse,Exec-managerial,Some-college,18161 Sharon Vista Suite 442,40876,Female,Air,2023-12-11,2023,Dec,<=50K,Middle East,Reading,Bank Transfer,French,Winter,Frequent,Basic,300,500,200,Car,Other,Single,Mid-Range,Umm Salal Mohammed,23112,False,,,,,,6
5688,4688,W6MBQK4GI,Jacqueline Gibson,,,************8189,37,Private,Married-spouse-absent,Other-service,HS-grad,2409 Regina Stream Apt. 088,16465,Female,Air,2023-12-25,2023,Dec,<=50K,Middle East,Cooking,Bank Transfer,Mexican,Winter,Occasional,Premium,2500,3100,600,Metro,Championship event,Double,Mid-Range,Al Daayen,10403,True,,,,,,0
5689,4689,IUC2OJD6R,Patricia Miranda,Miranda_Patricia@zoho.com,137-949-9076,************1870,48,Private,Married-civ-spouse,Craft-repair,Some-college,45138 Alison Trail,91436,Male,Air,2023-12-06,2023,Dec,<=50K,Middle East,Painting,Bank Transfer,Other,Autumn,Occasional,Standard,700,1000,300,Metro,Doha Tour,Suite,Budget,Doha,26424,True,,,,,,6
5690,4690,QT34FYKZC,Jeanette Anderson,,225-556-0169,************2983,50,Local-gov,Divorced,Protective-serv,Some-college,,97438,Male,Air,2023-12-10,2023,Dec,<=50K,Middle East,Hiking,PayPal,Mexican,Spring,Rare,Premium,2500,3100,600,Metro,Championship event,Suite,Luxury,Umm Salal Mohammed,13954,True,,,,,,4
5691,4691,0VHHDPJIW,Carlos Charles,Carlos_Charles75@zoho.com,699-744-6550,************9939,30,Private,Married-civ-spouse,Handlers-cleaners,HS-grad,,74168,Male,Air,2023-12-21,2023,Dec,<=50K,Middle East,Gardening,Bank Transfer,Indian,Winter,Frequent,Premium,2500,3100,600,Car,Doha Tour,Double,Mid-Range,Umm Salal Mohammed,9597,False,,,,,,0
5692,4692,BONXMB7O9,Jordan Gonzales,,912-173-3503,************1232,24,Private,Married-civ-spouse,Other-service,HS-grad,2703 Allen Drives Suite 709,20189,Male,Air,2023-12-27,2023,Dec,<=50K,Middle East,Reading,Bank Transfer,Thai,Winter,Occasional,Premium,2500,3100,600,Bus,Doha Tour,Single,Mid-Range,Al Rayyan,17360,True,,,,,,3
5693,4693,8UAF8XZCX,Marilyn Murphy,,245-654-3842,************1684,57,Self-emp-not-inc,Married-civ-spouse,Craft-repair,HS-grad,143 Jessica Burgs,40066,Male,Air,2023-12-21,2023,Dec,<=50K,Middle East,Playing musical instruments,Bank Transfer,Arabic,Spring,Occasional,Basic,300,500,200,Car,Concert,Single,Mid-Range,Al Rayyan,19567,True,,,,,,0
5694,4694,09WPE230Z,Stacey George,Stacey_G@yandex.com,207-136-3569,************2471,49,Self-emp-not-inc,Divorced,Transport-moving,Assoc-voc,0645 Vasquez Island Apt. 250,54631,Male,Air,2023-12-02,2023,Dec,<=50K,Middle East,Photography,Bank Transfer,French,Autumn,Occasional,Standard,700,1000,300,Car,Football event,Double,Mid-Range,Al Rayyan,3487,True,,,,,,2
5695,4695,0UK1CL1PK,Elizabeth Jimenez,,347-450-0350,************7146,23,Private,Never-married,Exec-managerial,Bachelors,0147 Alvarez Fork,4544,Male,Air,2023-12-02,2023,Dec,<=50K,Middle East,Hiking,PayPal,Other,Autumn,Occasional,Standard,700,1000,300,Metro,Doha Expo,Suite,Luxury,Al Rayyan,3131,False,,,,,,4
5696,4696,70X9CYDDW,Kathleen Malone,Kathleen_M@yandex.com,360-837-2116,************9307,20,Private,Never-married,Sales,Some-college,36878 Christopher Rest Suite 693,58649,Female,Air,2023-12-18,2023,Dec,<=50K,Middle East,Reading,Bank Transfer,Arabic,Winter,Occasional,Standard,700,1000,300,Car,Festival,Single,Mid-Range,Al Daayen,27559,False,,,,,,4
5697,4697,M1EVPHBJK,Breanna Robertson,BreannaRobertson@aol.com,146-171-4405,************2228,52,Local-gov,Married-civ-spouse,Other-service,HS-grad,49553 Hunter Square Suite 127,85045,Female,Air,2023-12-18,2023,Dec,>50K,Middle East,Hiking,PayPal,Japanese,Summer,Occasional,Basic,300,500,200,Car,Doha Tour,Single,Budget,Al Khor,15998,False,,,,,,2
5698,4698,7EHI25F4P,Willie Reyes,WillieReyes@yahoo.com,,************1508,56,Private,Married-civ-spouse,Exec-managerial,Bachelors,16053 Smith Inlet Suite 889,88267,Female,Air,2023-12-04,2023,Dec,>50K,Middle East,Cycling,PayPal,Japanese,Summer,Rare,Basic,300,500,200,Car,Festival,Double,Luxury,Al Daayen,29072,True,,,,,,4
5699,4699,4HYH0IQ6A,Michelle Santiago,Michelle_Santiago@yandex.com,484-765-1081,************6092,57,Federal-gov,Divorced,Exec-managerial,Masters,789 Gibson Isle Suite 724,76994,Female,Air,2023-12-14,2023,Dec,>50K,Middle East,Cooking,Credit Card,Japanese,Autumn,Frequent,Basic,300,500,200,Car,Football event,Suite,Budget,Al Rayyan,22180,False,,,,,,5
5700,4700,BNJBKM1OX,Maria Hester,Maria.H93@gmail.com,766-719-6389,,20,Private,Never-married,Protective-serv,Some-college,18991 Carrillo Square Suite 307,46829,Male,Air,2023-12-14,2023,Dec,<=50K,Middle East,Photography,PayPal,Italian,Spring,Frequent,Basic,300,500,200,Bus,Doha Expo,Single,Budget,Al Daayen,19106,False,,,,,,4
5701,4701,EPPH5MJ36,Dana Chavez,,114-784-6570,************3638,43,Private,Separated,Craft-repair,HS-grad,03508 William Plains Apt. 286,81756,Male,Air,2023-12-18,2023,Dec,<=50K,Middle East,Gardening,Bank Transfer,Arabic,Winter,Occasional,Basic,300,500,200,Metro,Football event,Double,Mid-Range,Doha,9111,False,,,,,,3
5702,4702,XWGHG60A0,Ruben Mclean,Ruben_M@xfinity.com,645-005-8903,************1744,41,Self-emp-inc,Married-civ-spouse,Prof-specialty,Prof-school,,57652,Male,Air,2023-12-21,2023,Dec,>50K,Middle East,Cycling,Bank Transfer,Chinese,Spring,Occasional,Standard,700,1000,300,Car,Doha Tour,Single,Budget,Doha,28613,False,,,,,,4
5703,4703,4MHU6EUPE,Jordan Smith,Smith_Jordan21@hotmail.com,245-154-6791,************6070,45,Private,Divorced,Sales,Some-college,46653 Thomas Camp,45854,Male,Air,2023-12-05,2023,Dec,<=50K,Middle East,Cooking,Credit Card,Mexican,Summer,Rare,Standard,700,1000,300,Car,Concert,Suite,Luxury,Al Wakrah,11600,True,,,,,,2
5704,4704,9F5S4FESF,Hunter Huang,HunterHuang@hotmail.com,988-676-5775,************8067,36,Private,Married-civ-spouse,Machine-op-inspct,HS-grad,0967 Jessica Turnpike Suite 337,1698,Male,Air,2023-12-12,2023,Dec,<=50K,Middle East,Swimming,Bank Transfer,Other,Winter,Occasional,Standard,700,1000,300,Bus,Football event,Double,Budget,Al Rayyan,14530,False,,,,,,5
5705,4705,LC5X5648V,Michael Olson,Olson.Michael@att.com,769-938-7414,************3447,62,Federal-gov,Divorced,Other-service,9th,47877 Vaughn Dale Apt. 554,63289,Female,Air,2023-12-26,2023,Dec,<=50K,Middle East,Cycling,PayPal,Japanese,Winter,Frequent,Standard,700,1000,300,Metro,Football event,Double,Budget,Al Daayen,7984,True,,,,,,2
5706,4706,4N1Q899B6,Dylan Roach,Dylan_Roach31@hotmail.com,840-256-1542,************4220,19,Self-emp-inc,Never-married,Other-service,HS-grad,204 Wheeler Wells Apt. 078,41222,Male,Air,2023-12-26,2023,Dec,<=50K,Middle East,Cooking,PayPal,Indian,Autumn,Rare,Standard,700,1000,300,Car,Other,Double,Budget,Umm Salal Mohammed,13699,False,,,,,,4
5707,4707,YBB2WTDO6,Brooke Hughes,,624-920-3602,************8909,24,Private,Married-civ-spouse,Exec-managerial,,368 Garcia Estates Apt. 718,38394,Male,Air,2023-12-26,2023,Dec,<=50K,Middle East,Reading,Bank Transfer,Mexican,Summer,Frequent,Standard,700,1000,300,Metro,Doha Tour,Single,Budget,Umm Salal Mohammed,25123,True,,,,,,6
5708,4708,KH6DU2GEV,Joseph Boyle,Boyle.Joseph20@gmail.com,,************5791,19,Self-emp-not-inc,Never-married,Tech-support,HS-grad,,96631,Male,Air,2023-12-25,2023,Dec,<=50K,Middle East,Cycling,PayPal,Mexican,Summer,Occasional,Standard,700,1000,300,,Concert,Suite,Budget,Al Wakrah,26082,False,,,,,,6
5709,4709,SAW3TLZXD,Linda Marquez,Linda.M@mail.com,976-859-2593,************6754,20,,Married-civ-spouse,,HS-grad,652 Veronica Plaza,17509,Female,Air,2023-12-17,2023,Dec,<=50K,Middle East,Reading,PayPal,Mexican,Autumn,Rare,Standard,700,1000,300,Bus,Football event,Single,Luxury,Madinat ash Shamal,5721,False,,,,,,4
5710,4710,OKM1JIJFZ,Antonio Orr,Antonio_O@zoho.com,240-192-6080,************9938,32,Private,Married-civ-spouse,Sales,Bachelors,966 George Mill Suite 764,99304,Male,Air,2023-12-04,2023,Dec,<=50K,Middle East,Painting,Credit Card,Other,Winter,Frequent,Premium,2500,3100,600,Metro,Exhibition,Double,Luxury,Al Wakrah,25151,True,,,,,,1
5711,4711,YQZPKHRUR,Theresa Jimenez,,602-724-3724,************4040,44,Self-emp-not-inc,Never-married,Adm-clerical,Some-college,859 Roberto Turnpike Apt. 313,4434,Female,Air,2023-12-07,2023,Dec,<=50K,Middle East,Painting,PayPal,Other,Winter,Rare,Standard,700,1000,300,Bus,Exhibition,Suite,Luxury,Doha,29602,False,,,,,,3
5712,4712,T4VKS0SL5,Christopher Davis MD,Christopher_MD@mail.com,311-740-0544,************1432,53,Local-gov,Married-civ-spouse,Transport-moving,7th-8th,167 Micheal Highway Apt. 645,39495,Male,Air,2023-12-14,2023,Dec,<=50K,Middle East,Swimming,PayPal,French,Autumn,Frequent,Standard,700,1000,300,Car,Marathon,Single,Luxury,Madinat ash Shamal,25177,False,,,,,,2
5713,4713,QBF2EE6ZS,Charles Reeves,Charles.Reeves@aol.com,399-141-0249,************8275,45,Private,Married-civ-spouse,Other-service,7th-8th,46637 Eddie Point Apt. 238,55276,Male,Air,2023-12-08,2023,Dec,<=50K,Middle East,Traveling,Credit Card,Arabic,Summer,Occasional,Premium,2500,3100,600,Car,Doha Expo,Single,Mid-Range,Al Rayyan,19694,True,,,,,,2
5714,4714,2DSNH09KC,Dominique Cole,Cole_Dominique65@yahoo.com,946-686-0951,************8170,39,Private,Never-married,Exec-managerial,Masters,8283 Black Islands Apt. 681,83358,Male,Air,2023-12-28,2023,Dec,>50K,Middle East,Swimming,Credit Card,Indian,Winter,Occasional,Premium,2500,3100,600,Car,Workshop,Suite,Luxury,Umm Salal Mohammed,4969,False,,,,,,6
5715,4715,TSXA07VX5,Taylor Johnson,Taylor.J@xfinity.com,740-416-2761,************3734,55,Private,Married-civ-spouse,Prof-specialty,,48853 Mathew Shoal,17155,Male,Air,2023-12-20,2023,Dec,>50K,Middle East,Gardening,Bank Transfer,Thai,Summer,Occasional,Basic,300,500,200,Metro,Doha Expo,Single,Luxury,Al Khor,17511,False,,,,,,5
5716,4716,2HTPMJKD3,Nathan King,Nathan.King32@comcast.net,301-872-6410,************2901,30,Private,Never-married,Sales,,977 Harris Flats,49703,Male,Air,2023-12-27,2023,Dec,<=50K,Middle East,Traveling,PayPal,Indian,Autumn,Frequent,Basic,300,500,200,Metro,Football event,Suite,Mid-Range,Al Daayen,26887,True,,,,,,5
5717,4717,JASRW8WZ2,Taylor Moore,Taylor.Moore@att.com,713-991-3015,************9581,39,Federal-gov,Married-civ-spouse,Exec-managerial,Some-college,998 Andrea Ports Suite 225,49814,Male,Air,2023-12-27,2023,Dec,>50K,Middle East,Traveling,Credit Card,Indian,Winter,Rare,Premium,2500,3100,600,Metro,Workshop,Double,Mid-Range,Al Rayyan,10118,False,,,,,,5
5718,4718,3L7AA6RGD,Tiffany Bailey,TBailey@hotmail.com,183-019-9756,************6090,23,Local-gov,Never-married,Protective-serv,HS-grad,478 Carlson Spring,14037,Male,Air,2023-12-02,2023,Dec,<=50K,Middle East,Traveling,PayPal,Thai,Winter,Occasional,Premium,2500,3100,600,Metro,Marathon,Double,Budget,Umm Salal Mohammed,9365,False,,,,,,0
5719,4719,F85XDVPJR,Sandra Shea,Shea_Sandra@xfinity.com,,************7708,28,Self-emp-not-inc,Never-married,Sales,Bachelors,,81773,Female,Air,2023-12-16,2023,Dec,<=50K,Middle East,Painting,,French,Winter,Frequent,Premium,2500,3100,600,Bus,Doha Expo,Single,Mid-Range,Al Daayen,25073,True,,,,,,0
5720,4720,63SW3XPT2,Brian Lucas,Brian_Lucas@hotmail.com,495-442-8843,************7604,42,Private,Married-civ-spouse,Craft-repair,Assoc-voc,,79000,Male,Air,2023-12-01,2023,Dec,>50K,Middle East,Photography,PayPal,Italian,Autumn,Occasional,Premium,2500,3100,600,Bus,Concert,Single,Mid-Range,Al Daayen,20523,False,,,,,,6
5721,4721,R2A79PDFV,Theresa Hall,TheresaHall@aol.com,599-411-8560,,35,Private,Divorced,Machine-op-inspct,HS-grad,,55828,Male,Air,2023-12-11,2023,Dec,<=50K,Middle East,Swimming,Bank Transfer,Other,Autumn,Occasional,Basic,300,500,200,Metro,Festival,Double,Luxury,Al Daayen,26416,True,,,,,,6
5722,4722,TCM15BYDI,Rachel Chambers,Chambers.Rachel@zoho.com,808-869-8037,,39,Private,Never-married,Other-service,HS-grad,56303 Steven Fork,33406,Female,Air,2023-12-12,2023,Dec,<=50K,Middle East,Playing musical instruments,Bank Transfer,Italian,Autumn,Frequent,Premium,2500,3100,600,Bus,Football event,Double,Mid-Range,Doha,19829,False,,,,,,1
5723,4723,6UB06XUHG,Christopher Adams,,138-347-0866,************2226,29,Private,Divorced,Tech-support,Bachelors,314 Lindsey Ridge Suite 244,41292,Female,Air,2023-12-28,2023,Dec,<=50K,Middle East,Painting,Credit Card,Japanese,Autumn,Occasional,Basic,300,500,200,Car,Exhibition,Suite,Mid-Range,Al Wakrah,5376,False,,,,,,4
5724,4724,EQ0W7TK1G,Kevin Jackson,Kevin.Jackson@verizon.com,873-826-4652,************6703,21,Self-emp-not-inc,Never-married,Farming-fishing,HS-grad,781 Black Courts Apt. 146,10053,Male,Air,2023-12-11,2023,Dec,<=50K,Middle East,Traveling,PayPal,Thai,Spring,Occasional,Basic,300,500,200,Bus,Doha Tour,Suite,Mid-Range,Al Rayyan,22056,False,,,,,,2
5725,4725,6K6S6N8H8,Jason Roberson,Jason.Roberson18@yahoo.com,,,35,Private,Married-civ-spouse,Adm-clerical,Masters,64689 Lopez Camp,64508,Male,Air,2023-12-22,2023,Dec,<=50K,America,Photography,Credit Card,Thai,Autumn,Frequent,Premium,2500,3100,600,Car,Doha Expo,Double,Luxury,Al Rayyan,20020,True,,,,,,3
5726,4726,0KOVG6XOD,Kelly Garner,KellyGarner@protonmail.com,394-414-8734,************8845,42,Private,Married-civ-spouse,Exec-managerial,Some-college,510 David Rue Apt. 820,29178,Male,Air,2023-12-06,2023,Dec,<=50K,America,Hiking,Credit Card,Mexican,Spring,Rare,Basic,300,500,200,Metro,Concert,Suite,Budget,Al Daayen,7445,True,,,,,,4
5727,4727,1TLW2NY63,Anthony Mckenzie,AnthonyMckenzie54@hotmail.com,241-340-7499,************4667,28,Private,Never-married,Machine-op-inspct,9th,,13187,Male,Air,2023-12-04,2023,Dec,<=50K,America,Gardening,Bank Transfer,Thai,Winter,Occasional,Standard,700,1000,300,Metro,Exhibition,Suite,Luxury,Madinat ash Shamal,4194,True,,,,,,0
5728,4728,SRQWEEI9J,Brandon Scott,,914-388-8030,************5656,57,Private,Divorced,Prof-specialty,7th-8th,18892 Williams Crossroad Apt. 423,98780,Female,Air,2023-12-20,2023,Dec,<=50K,America,Hiking,PayPal,French,Spring,Frequent,Standard,700,1000,300,Metro,Championship event,Double,Mid-Range,Al Khor,13959,True,,,,,,3
5729,4729,PGQ1QN3W1,Dr. Kristina Smith,Dr..Smith@protonmail.com,,,59,,Divorced,,HS-grad,12325 Jennifer Motorway Apt. 829,99751,Female,Air,2023-12-19,2023,Dec,<=50K,America,Reading,Credit Card,French,Spring,Occasional,Standard,700,1000,300,Car,Marathon,Single,Budget,Al Daayen,29273,False,,,,,,0
5730,4730,1D9QPPPNA,Allison Carr,,238-354-5318,************8920,50,Private,Married-civ-spouse,Farming-fishing,Preschool,777 Melinda Corner,12303,Male,Air,2023-12-09,2023,Dec,<=50K,America,Swimming,PayPal,Japanese,Autumn,Frequent,Basic,300,500,200,Bus,Other,Single,Mid-Range,Madinat ash Shamal,27831,False,,,,,,4
5731,4731,A261GCI58,Gregory Bailey,Gregory_Bailey@att.com,883-149-4669,************1160,37,Self-emp-not-inc,Married-civ-spouse,Prof-specialty,Prof-school,22018 Christina Lodge,22176,Male,Air,2023-12-10,2023,Dec,>50K,America,Painting,Credit Card,Other,Spring,Occasional,Premium,2500,3100,600,Metro,Concert,Suite,Budget,Al Rayyan,27306,False,,,,,,5
5732,4732,L0WJ7Z206,Scott Hill,Hill.Scott@zoho.com,,************1137,20,Private,Never-married,Machine-op-inspct,HS-grad,4409 Susan Gardens Apt. 054,55070,Male,Air,2023-12-14,2023,Dec,<=50K,America,Reading,Credit Card,Indian,Winter,Frequent,Basic,300,500,200,Metro,Exhibition,Single,Mid-Range,Madinat ash Shamal,29992,True,,,,,,2
5733,4733,RPEL6F86J,Kayla French,Kayla_F@verizon.com,683-108-7847,************3529,46,Self-emp-not-inc,Married-civ-spouse,Exec-managerial,Some-college,866 Erica Port,45071,Female,Air,2023-12-21,2023,Dec,<=50K,America,Hiking,Credit Card,French,Summer,Rare,Basic,300,500,200,Metro,Marathon,Single,Budget,Umm Salal Mohammed,27793,False,,,,,,6
5734,4734,BJ3D66RV2,Gina Patterson,Gina.Patterson65@outlook.com,407-854-7084,************9271,28,Private,Never-married,Tech-support,Some-college,,62580,Female,Air,2023-12-28,2023,Dec,<=50K,America,Swimming,PayPal,Other,Autumn,Frequent,Standard,700,1000,300,Bus,Other,Suite,Luxury,Doha,25050,False,,,,,,1
5735,4735,QKXRPF8TM,April Hanson,April_Hanson@zoho.com,307-901-1599,************7804,32,Private,Separated,Other-service,Some-college,30500 Karen Valley,63865,Female,Air,2023-12-10,2023,Dec,<=50K,America,Hiking,Bank Transfer,French,Summer,Rare,Standard,700,1000,300,Metro,Championship event,Suite,Mid-Range,Al Khor,16517,True,,,,,,0
5736,4736,YV25SHC7L,Michaela Acosta,Acosta.Michaela@zoho.com,278-418-9464,************5003,20,Private,Never-married,Transport-moving,9th,6446 Rhodes Summit Apt. 981,51706,Male,Air,2023-12-12,2023,Dec,<=50K,America,Gardening,Bank Transfer,Mexican,Winter,Frequent,Basic,300,500,200,Car,Championship event,Single,Budget,Al Wakrah,5715,False,,,,,,1
5737,4737,BRTZXXQHO,Trevor Parker,Trevor_P78@comcast.net,,************3428,38,Local-gov,Married-civ-spouse,Protective-serv,Bachelors,,72050,Male,Air,2023-12-06,2023,Dec,<=50K,America,Gardening,PayPal,Arabic,Winter,Rare,Premium,2500,3100,600,Car,Championship event,Single,Budget,Al Rayyan,14785,True,,,,,,3
5738,4738,O0C64PMCR,Teresa Johnson,,625-890-3636,************2811,36,Private,Never-married,Prof-specialty,Bachelors,00214 Gloria Lodge Apt. 302,5640,Female,Air,2023-12-28,2023,Dec,<=50K,America,Swimming,Bank Transfer,Indian,Summer,Rare,Basic,300,500,200,Car,Workshop,Double,Budget,Al Daayen,3812,False,,,,,,6
5739,4739,796AJ764K,Amy Barker,,927-294-0727,************4128,30,Private,Never-married,Prof-specialty,Masters,883 Christian Lane Suite 308,53980,Female,Air,2023-12-26,2023,Dec,<=50K,America,Painting,Credit Card,Thai,Spring,Rare,Basic,300,500,200,Car,Doha Tour,Suite,Budget,Madinat ash Shamal,3771,False,,,,,,5
5740,4740,7AMIFGSQ4,Justin Flynn,Justin.Flynn36@hotmail.com,409-842-9802,************9870,35,Private,Never-married,Exec-managerial,Masters,04251 Campbell Islands,98710,Female,Air,2023-12-20,2023,Dec,>50K,America,Cooking,PayPal,Italian,Spring,Rare,Standard,700,1000,300,Car,Concert,Double,Mid-Range,Umm Salal Mohammed,7841,True,,,,,,5
5741,4741,XTPWHGRGH,Donald West,West_Donald44@yahoo.com,436-069-1944,************3890,30,State-gov,Divorced,Prof-specialty,Masters,914 Lisa Ferry,61392,Male,Air,2023-12-08,2023,Dec,<=50K,America,Swimming,Bank Transfer,Other,Autumn,Rare,Basic,300,500,200,Metro,Championship event,Single,Luxury,Al Khor,26098,False,,,,,,1
5742,4742,U54WH6H99,Bryan Harris,Bryan.Harris93@verizon.com,713-930-1213,************2501,56,Private,Divorced,Protective-serv,9th,9501 Carpenter Motorway,50046,Male,Air,2023-12-12,2023,Dec,<=50K,America,Gardening,PayPal,Arabic,Winter,Rare,Standard,700,1000,300,Metro,Workshop,Suite,Mid-Range,Al Khor,11852,False,,,,,,6
5743,4743,TDJHYPHNE,Tyler White,White_Tyler@yandex.com,993-066-6537,************9321,30,Private,Married-spouse-absent,Farming-fishing,9th,84195 Jessica Ranch,1227,Male,Air,2023-12-15,2023,Dec,<=50K,America,Swimming,Credit Card,Arabic,Spring,Rare,Basic,300,500,200,Bus,Championship event,Double,Luxury,Doha,11164,False,,,,,,1
5744,4744,9WN7UM40W,Matthew Graham,Matthew.Graham@outlook.com,738-449-6250,************1842,64,Private,Married-civ-spouse,Machine-op-inspct,1st-4th,0911 Anna Orchard,75375,Male,Air,2023-12-21,2023,Dec,<=50K,America,Cycling,PayPal,Chinese,Spring,Occasional,Basic,300,500,200,Metro,Exhibition,Double,Luxury,Al Daayen,17712,False,,,,,,2
5745,4745,48X5M1KN2,Shawn Clark,Shawn.C63@outlook.com,616-207-1065,************2926,21,,Never-married,,Some-college,400 Amy Stravenue Suite 604,26686,Female,Air,2023-12-14,2023,Dec,<=50K,America,Swimming,Credit Card,Indian,Autumn,Frequent,Standard,700,1000,300,Bus,Doha Tour,Single,Luxury,Madinat ash Shamal,24635,True,,,,,,2
5746,4746,EGLAUJ5B2,Benjamin Bradford,Benjamin_B70@yahoo.com,808-956-6960,,17,,Never-married,,10th,3065 Powell Mill Suite 079,76995,Male,Air,2023-12-02,2023,Dec,<=50K,America,Photography,Bank Transfer,Indian,Autumn,Frequent,Standard,700,1000,300,Car,Concert,Single,Mid-Range,Umm Salal Mohammed,13407,True,,,,,,6
5747,4747,B4TZB8BPU,Andrew Wallace,Andrew_Wallace@yahoo.com,339-400-5009,************5766,49,Private,Married-civ-spouse,Craft-repair,HS-grad,7232 William Rapids,59075,Female,Air,2023-12-02,2023,Dec,<=50K,America,Photography,Credit Card,Mexican,Winter,Rare,Basic,300,500,200,Metro,Other,Double,Luxury,Al Wakrah,16735,False,,,,,,3
5748,4748,0NQA9VKNS,Helen Davidson,Helen_D74@yahoo.com,259-654-0012,************6099,37,Private,Married-civ-spouse,Prof-specialty,Bachelors,,26236,Male,Air,2023-12-10,2023,Dec,>50K,America,Painting,Credit Card,Other,Spring,Rare,Standard,700,1000,300,Bus,Other,Double,Mid-Range,Madinat ash Shamal,5252,True,,,,,,0
5749,4749,Q6ASCSFPT,Troy Duncan,TDuncan@att.com,610-425-2453,************7981,52,,Widowed,,Bachelors,5886 Hahn Unions Apt. 032,8594,Female,Air,2023-12-05,2023,Dec,<=50K,America,Swimming,Credit Card,Thai,Autumn,Frequent,Premium,2500,3100,600,Car,Festival,Single,Mid-Range,Al Khor,28364,True,,,,,,1
5750,4750,YKOL6DSGJ,John Chandler,John_C37@zoho.com,257-911-4268,************8012,55,Private,Married-civ-spouse,Other-service,HS-grad,2701 Wagner Forges,15728,Female,Air,2023-12-21,2023,Dec,<=50K,America,Hiking,,Thai,Spring,Occasional,Standard,700,1000,300,Metro,Football event,Suite,Luxury,Madinat ash Shamal,22299,True,,,,,,3
5751,4751,47NZNYOX3,Michelle Turner,,,,24,Private,Never-married,Sales,11th,22324 Bush Key Apt. 552,51107,Female,Air,2023-12-25,2023,Dec,<=50K,America,Cycling,Bank Transfer,Other,Winter,Rare,Premium,2500,3100,600,Bus,Doha Tour,Double,Mid-Range,Al Khor,13652,False,,,,,,6
5752,4752,N2G4IBT6R,Mr. Justin Knight,Mr..K@zoho.com,363-802-1192,,23,Private,Divorced,Sales,HS-grad,,72061,Female,Air,2023-12-26,2023,Dec,<=50K,America,Painting,Credit Card,Mexican,Spring,Frequent,Basic,300,500,200,Metro,Festival,Single,Luxury,Madinat ash Shamal,9251,True,,,,,,4
